1.100000000000000000e+01 8.626349384396944653e-02 5.372488939770744126e-02 2.489799805705326941e-01 9.760896790925843725e-02 1.526351016424398188e-01 8.126380812711131787e-04 3.671855071012120213e-13 3.722034622825689812e-12 1.193870158714716581e-07 8.644612068945606041e-12 1.350286040237104019e-10 2.779354897618744324e-01 2.058145957572139750e-01 1.391013683914781029e-01 6.086306663377758497e-01 2.467603774967851160e-01 3.783374159678493664e-01
1.200000000000000000e+01 8.219902416358114416e-02 5.512162838329060649e-02 2.252281865931099192e-01 9.547355165682534783e-02 1.433655415193754445e-01 1.059254496276986228e-03 3.323283504245945401e-13 8.035078412022378342e-12 4.555423193193996961e-08 6.701469715420631718e-12 9.456158355095130847e-11 2.547522003882489727e-01 1.377497901007340986e-01 9.308765844637935383e-02 4.836110119016979181e-01 1.735503562662963906e-01 2.806057295068556390e-01
1.300000000000000000e+01 1.450927355496275939e-01 1.070028664452322281e-01 2.840782370974040960e-01 1.574148737841377377e-01 2.083120567216527885e-01 1.013111537308268974e-03 2.959027422213981978e-13 3.869737229927025024e-12 1.687978667616874336e-07 3.837499223919944168e-12 8.117998339703651674e-11 3.130694713679317842e-01 1.925680481272147304e-01 1.489850295497513188e-01 5.179397632105862126e-01 2.392833115380028908e-01 3.428200517488955712e-01
1.400000000000000000e+01 4.281028235158290673e-02 3.211065606510054432e-02 1.429441632185820821e-01 5.645974765546819124e-02 8.689785525876947414e-02 7.933850077683889807e-04 4.096230316040930369e-13 6.632178785419825164e-12 7.778991111097171061e-08 5.098982837948988801e-12 1.269479417614522003e-10 1.708336659794149892e-01 2.245273561099453419e-01 1.777165759340280093e-01 5.414589743667185262e-01 2.703369609467964896e-01 3.738927250423599857e-01
1.500000000000000000e+01 7.868122021096976559e-02 5.445463131425042069e-02 2.023694641025397811e-01 8.814989337559814286e-02 1.302290859309195303e-01 4.779285922726774849e-04 3.076688731591038392e-13 6.352954927502630017e-12 8.726199875270188908e-08 9.047850440046842975e-12 1.275183892141779308e-10 1.521412344322582710e-01 2.452871324849528467e-01 1.832318931984702193e-01 6.057126013461703318e-01 2.864837601949774548e-01 4.052053438997424428e-01
1.600000000000000000e+01 4.228409410524731904e-02 3.092056585275273009e-02 1.337911714636764726e-01 5.381682098779248108e-02 8.190553127832729541e-02 8.595823116471362768e-04 1.660665366979121958e-13 1.874505148029603157e-12 1.235154686087540244e-08 1.535667658451954709e-12 3.071744427008831509e-11 1.464046710807063445e-01 2.494285971261358259e-01 1.908949839550566629e-01 5.776666459035937340e-01 2.911268446607228610e-01 4.004306410771852343e-01
1.700000000000000000e+01 4.453210509028528163e-02 3.349045519214343541e-02 1.287980963510782784e-01 5.520193066032849649e-02 8.101082404805268200e-02 8.324031393171315131e-04 2.722513596888398200e-13 8.211840577993972355e-12 4.098748427499062651e-08 6.345323082391222306e-12 1.114332159972866070e-10 2.047937667094788250e-01 1.286480065066466505e-01 9.179779065600836285e-02 4.286764095504435601e-01 1.620711022057951811e-01 2.548230896645253818e-01
1.800000000000000000e+01 1.241219162752150648e-02 9.921252762042630582e-03 9.330649950817468397e-02 2.076203155661980257e-02 3.999833861952287878e-02 4.551860888906488585e-04 1.884872273083233826e-13 1.587963198175182478e-12 2.422813429828078956e-08 1.695693296369294572e-12 3.559804548858215902e-11 1.709068634169472467e-01 1.791240234068924020e-01 1.417422164773332049e-01 4.510666369874295478e-01 2.187334935001207514e-01 3.044411459448415069e-01
1.900000000000000000e+01 4.413713023205284580e-02 3.539068152420262597e-02 1.171973456207945352e-01 5.531096787256299663e-02 7.793596069257086034e-02 6.965632499102719253e-04 1.247161574462683598e-13 1.243427986182318831e-14 6.573544305037529624e-11 6.254317968432387247e-15 2.373617754954306242e-13 2.156721944239075872e-01 1.840353964795955199e-01 1.538132758904500463e-01 4.249831299749641800e-01 2.278185423257716169e-01 3.063195019427754628e-01
2.000000000000000000e+01 4.828956225803093805e-02 4.058357700090919895e-02 1.179355403159900867e-01 6.019974120489009900e-02 8.177868181663235092e-02 3.175251102243004781e-04 8.704800210462350318e-14 9.913623744099965516e-13 3.808224801649920534e-08 7.928496786174256221e-13 2.675321785148425863e-11 1.521920386556389615e-01 1.235521089606198275e-01 1.095972182402351475e-01 3.217680914243110646e-01 1.640185020325922172e-01 2.244073454140905199e-01
2.100000000000000000e+01 3.308393996405319809e-02 2.676419669124152287e-02 9.641747750860772681e-02 4.352800992974679983e-02 6.315077703352907357e-02 4.971967458321746537e-04 1.031635374054256840e-13 7.093150209601784350e-13 4.218316257856831958e-09 8.942941488766652938e-13 1.990380143268603309e-11 1.337108638405468397e-01 1.102678676626958065e-01 8.913412677793804140e-02 3.315836509873855698e-01 1.458298115649895310e-01 2.134448361054716858e-01
2.200000000000000000e+01 2.605288535386200005e-02 2.075022569259788938e-02 9.269209664110719671e-02 3.527349058170937274e-02 5.487650630359746512e-02 3.437642395759717292e-04 1.088140153180148555e-13 6.191986184504939120e-13 1.164271748782476633e-08 3.838779705717117323e-13 1.189366154198925106e-11 1.380303983379188859e-01 7.328922424824391157e-02 6.230246573275363686e-02 2.669452825872605795e-01 1.068392544256357851e-01 1.609872140330457224e-01
2.300000000000000000e+01 2.005744356660611738e-02 1.704596305331300410e-02 7.517881640730003645e-02 2.944674595763164399e-02 4.565664413310246278e-02 3.124314256426967114e-04 9.594938201170232394e-14 1.692386636264465905e-12 2.756019693889518535e-08 2.130091374474811246e-12 2.628769471306403594e-11 1.131613409360870542e-01 1.521749775990075271e-01 1.327225315288929897e-01 3.418401042809125490e-01 1.896709514928682228e-01 2.496482070301955236e-01
2.400000000000000000e+01 3.733509528630598456e-02 3.147290892884843649e-02 9.961276480278534462e-02 4.791832082079767324e-02 6.669647396470095024e-02 2.953524092950983297e-04 7.632738007068234711e-14 1.649005669187532199e-11 8.680057522081363215e-08 3.938440376760956192e-12 6.251227868613932175e-11 1.052130380281717792e-01 9.880302510651857439e-02 8.614401189969880801e-02 2.871041244214085908e-01 1.342559938172322165e-01 1.905540878581492570e-01
2.500000000000000000e+01 3.269088528873671101e-02 2.788095043488548336e-02 8.715975743913381701e-02 4.308257408908314212e-02 5.967769768648952672e-02 2.529195846241148477e-04 8.666999329899840800e-14 3.138878452768478154e-12 2.060029834612761764e-08 2.339316701486865921e-12 3.686306313411084437e-11 1.356258085504197797e-01 2.474194812063806315e-01 2.059494458516991366e-01 4.781743247143864783e-01 2.842494160678097903e-01 3.623360375611722195e-01
2.600000000000000000e+01 1.806888362587665692e-02 1.668577336861743268e-02 6.269827788546081249e-02 2.734579482103878523e-02 4.001918082734480520e-02 2.760657159862772454e-04 4.907728122167783574e-14 2.910236632965195554e-12 1.457962996594417946e-07 3.311450209401024898e-12 7.577240526098290142e-11 8.898149766716308140e-02 1.563180572260284840e-01 1.386239494796372984e-01 3.436997759010775866e-01 1.943337223156766103e-01 2.524140384781928259e-01
2.700000000000000000e+01 1.954182002501749990e-02 1.877630448805837210e-02 6.237106490592054381e-02 2.883104831631044460e-02 4.115148205768701800e-02 2.009337522009852373e-04 5.920786195337603682e-14 4.921243562476312441e-12 4.459556491811316401e-08 5.629963189892871344e-12 8.586217756779489072e-11 1.063567232271754315e-01 1.330347491436699447e-01 1.204786208538972253e-01 2.905123827940524484e-01 1.676685242845598611e-01 2.158972422495862853e-01
2.800000000000000000e+01 1.962837843291605558e-02 1.828426352572955216e-02 6.132017930282111784e-02 2.840846668068647274e-02 4.035702285801288230e-02 2.493785426022971014e-04 7.106653625355161980e-14 2.185042789976717029e-12 5.207342542390658422e-08 2.655842676188598814e-12 5.554285056294072579e-11 8.563959502249995914e-02 2.720987215660473219e-02 2.671628140633699675e-02 1.667519691053760411e-01 4.866026452240053424e-02 8.349907597476026455e-02
2.900000000000000000e+01 1.888112838540593336e-02 1.783341176213415827e-02 6.130097658869694544e-02 2.805658952592971628e-02 4.030000881462530993e-02 2.313232979630372671e-04 5.417958380562108992e-14 2.345685169868485627e-12 3.809264078268984975e-08 2.343491852634768566e-12 6.420872855438891204e-11 8.113842046647566641e-02 5.953541555903248822e-02 5.549976774402497204e-02 1.947537119905412284e-01 8.720163637095161568e-02 1.246514867331078025e-01
3.000000000000000000e+01 2.788256614179911858e-02 2.624032475358581071e-02 7.119985050352969913e-02 3.800740424121822059e-02 5.078423237438016435e-02 2.000458122913946967e-04 5.007176509386624281e-14 6.093251475619074163e-12 1.231082503850273758e-07 6.595476415172420259e-12 1.115103227771506900e-10 7.445778384540499562e-02 1.175683116066994910e-01 1.082939122499308321e-01 2.525047768779568602e-01 1.494016122847425243e-01 1.912828180211146589e-01
3.100000000000000000e+01 2.386829601857635638e-02 2.164550204468177266e-02 6.948200830525470828e-02 3.285016646073367352e-02 4.585283384916507415e-02 1.365253331189124439e-04 4.202016783595077243e-14 3.748679682147109034e-12 2.667217330820062181e-08 4.250248513900410253e-12 1.112371730608312613e-10 6.968845502651482837e-02 5.042770068080078966e-02 4.802653033348917161e-02 1.775315097690666200e-01 7.505029201868347599e-02 1.093414292514958003e-01
3.200000000000000000e+01 2.894987755674206450e-02 2.670490484826961580e-02 7.178567951192442453e-02 3.874708393450276844e-02 5.177920998796570889e-02 1.732672287368282316e-04 3.411611926979099960e-14 9.519440135562975807e-12 7.258663241032982688e-08 1.015828435965321097e-11 1.459615809925296098e-10 6.700878580358020364e-02 9.430575519447778610e-02 8.902081082942735202e-02 2.148547723916827967e-01 1.227971164300593054e-01 1.597318450566652670e-01
3.300000000000000000e+01 1.429274876548257585e-02 1.461199881534189400e-02 4.799828116800376049e-02 2.267599124784249950e-02 3.209597793915845015e-02 1.526301510220580394e-04 5.484636730513743015e-14 3.678814202078271250e-12 4.051263999056891473e-08 4.293642674970478981e-12 8.103429229855637894e-11 7.287908503179164887e-02 1.017168958682914681e-01 9.528210709299550496e-02 2.256019748892770793e-01 1.308833976451939385e-01 1.675531357120637055e-01
3.400000000000000000e+01 1.879614385858592931e-02 1.727901004186219863e-02 5.695255713312580986e-02 2.673621580862659344e-02 3.752036807298673310e-02 1.472289992969523227e-04 3.855156307739520640e-14 7.987563247978243157e-12 1.831072422434846276e-07 9.987431261500619515e-12 1.654480409363377321e-10 7.158600481441881880e-02 1.065141117663148951e-01 9.399900324079028813e-02 2.445271971942210576e-01 1.325157142003458022e-01 1.748645540666576847e-01
3.500000000000000000e+01 2.711551473997082795e-02 2.560383423158966998e-02 6.566479946789031963e-02 3.622627952445699184e-02 4.783136116031385526e-02 1.429832198172967532e-04 3.534957880396674193e-14 5.168258956890473302e-12 5.367939154461826568e-08 5.735004800323355365e-12 1.395655385953564850e-10 5.802721871401955028e-02 6.206658033657192625e-02 5.988542528165795298e-02 1.621678416679798451e-01 8.760148639717096897e-02 1.169790232888811010e-01
3.600000000000000000e+01 1.697555060683780814e-02 1.676196783503808296e-02 5.204828494084411811e-02 2.518773990627351869e-02 3.510553680087009215e-02 1.041692694670429294e-04 4.203001158172959301e-14 4.979237700400497165e-12 9.745376178291460481e-08 4.191990992939817546e-12 9.103815690858852151e-11 6.684742313128340385e-02 5.067141447327411924e-02 5.028761091793905458e-02 1.442178664010059508e-01 7.397725222280752966e-02 1.011261218613384444e-01
3.700000000000000000e+01 1.815759200906169255e-02 1.745311072524661361e-02 5.170130275032329414e-02 2.584665348292128351e-02 3.548841999668364555e-02 1.716006098391451083e-04 3.553883960704550600e-14 4.308568324174253958e-12 1.040410995880335920e-07 8.512187354863360739e-12 1.477530221776802890e-10 6.501014487020741195e-02 5.408016198493705712e-02 5.262843356091747443e-02 1.429813532550015809e-01 7.626717546237737899e-02 1.027148711280920085e-01
3.800000000000000000e+01 1.053556237603879044e-02 1.069193799138351379e-02 4.049290909802061994e-02 1.704464315315434506e-02 2.522229332778330377e-02 1.201513465453119732e-04 4.283542922911095504e-14 5.301214253625204879e-12 6.408977987571723413e-08 3.483172159973695116e-12 1.034216244867080419e-10 5.831367811117751931e-02 4.250217238336533032e-02 4.273900237841560257e-02 1.279574568767219700e-01 6.368733215406471859e-02 8.752975545029086091e-02
3.900000000000000000e+01 9.924543245901791197e-03 1.053687644695463707e-02 3.785335009047009758e-02 1.650643006092264789e-02 2.370306368402994024e-02 1.393010543589592420e-04 3.884439008078083985e-14 4.449980829710720947e-12 5.857650541840857385e-08 7.221857769616479175e-12 1.473987158583649252e-10 4.166314161567093166e-02 5.915424225421368754e-02 5.841696084454293947e-02 1.471074643346021171e-01 8.198610473947838539e-02 1.067108451465696162e-01
4.000000000000000000e+01 2.090786412803138580e-02 2.052511703899204815e-02 5.252865799465003538e-02 2.892939346218005234e-02 3.820148692337485552e-02 1.182385800619785275e-04 3.655408804660979797e-14 9.052565387863522848e-11 6.580137319565652216e-08 1.270979745078066460e-11 1.748113290912193582e-10 4.856035565898544210e-02 5.719900644994287131e-02 5.558331052458617000e-02 1.475197303758606637e-01 7.839280661016091722e-02 1.041267827322193279e-01
4.100000000000000000e+01 2.852381617060663344e-02 2.667447177502141331e-02 6.254150492870100275e-02 3.632116122791285984e-02 4.658104556222166653e-02 6.268098300971136681e-05 3.857575315916248763e-14 6.314626532170084487e-12 1.423497500748207435e-07 5.924850063555450330e-12 1.230552375063870686e-10 2.910349169111955958e-02 5.682071441450023408e-02 5.712378636310099650e-02 1.431469979762763356e-01 7.928085520796999963e-02 1.028661755430191338e-01
4.200000000000000000e+01 1.062799377686188609e-02 1.111153934386264509e-02 3.914117658004694772e-02 1.723491774918796057e-02 2.467919636712631939e-02 7.657048314819706232e-05 2.621207124050311550e-14 1.515712122910719150e-11 1.294064724624073883e-07 1.470008352942827962e-11 1.865522174554615669e-10 4.601177923015769416e-02 9.901637346772559911e-02 9.634528388388985398e-02 1.884671822977027067e-01 1.226179660314318104e-01 1.490421462867609903e-01
4.300000000000000000e+01 2.092472473339132555e-02 1.980773443464316566e-02 5.000266941398812115e-02 2.808098844639830491e-02 3.662076728051662233e-02 4.850134749631326121e-05 3.677977836600904161e-14 5.280635015386848577e-12 3.202562357800061958e-08 5.536393090676053833e-12 1.185014841359341136e-10 3.516322403971520322e-02 4.075470485251966174e-02 4.411819872066712056e-02 1.129653633238008881e-01 6.167913693156286403e-02 8.110568567668473283e-02
4.400000000000000000e+01 1.360826409264262113e-02 1.414888656499568680e-02 3.914997336024187563e-02 2.059731202080276879e-02 2.755098663324984098e-02 6.596302992650249772e-05 3.232447703662945922e-14 1.297737511865803665e-10 8.658658946640737431e-08 1.301128924574322028e-11 1.569117632803078517e-10 3.138755554870904102e-02 8.477620062518824440e-02 8.081112505204392227e-02 1.722631011537567314e-01 1.057048541714921130e-01 1.316537764086820328e-01
4.500000000000000000e+01 2.090050805718894969e-02 2.086901910248351380e-02 4.777201608546268602e-02 2.789698241767111717e-02 3.553804686265512464e-02 6.089243026577641660e-05 2.742316774092339233e-14 6.077708341535218672e-12 5.716343437752155205e-08 7.144147828704587306e-12 1.434733674912946789e-10 3.609770635807996869e-02 1.155115987270121797e-01 1.106351236756165785e-01 2.069809763768566679e-01 1.380459004453208349e-01 1.655028035888539140e-01
4.600000000000000000e+01 1.619754298625163472e-02 1.646496389164570431e-02 3.901417216102642110e-02 2.262701826492321752e-02 2.907543077882257521e-02 5.365100395857904135e-05 2.299180233775316535e-14 7.960094865709335005e-12 1.478776666138235764e-07 5.124667354508293775e-12 1.569822746265336518e-10 2.827261026826667287e-02 1.490313185958050124e-01 1.384218364069507434e-01 2.384689322169716852e-01 1.683661347653754858e-01 1.971479089657900974e-01
4.700000000000000000e+01 2.107810495353170874e-02 2.076931537435383265e-02 4.228233916141616033e-02 2.711146370074221656e-02 3.335022738412632415e-02 5.914638056161784210e-05 2.037096393379622358e-14 9.348520822382810544e-12 1.468147896869573624e-07 1.283479330836750419e-11 1.904876231769178650e-10 2.203211010722215882e-02 8.221949530683617113e-02 7.895779120811814711e-02 1.509643176915479446e-01 9.916837175843007390e-02 1.193887293225639745e-01
4.800000000000000000e+01 1.385390138286504876e-02 1.434821907916467888e-02 3.127605410355550897e-02 1.894124213818059940e-02 2.373827042424519682e-02 4.133053011705710948e-05 2.429781447355785604e-14 5.467399875921832851e-12 1.393522518739836827e-07 5.234035077886026458e-12 1.272998690879584163e-10 2.816229795188579174e-02 1.071803794092573425e-01 1.011119669117020448e-01 1.655704984540519453e-01 1.204178717127290105e-01 1.387303063297287142e-01
4.900000000000000000e+01 1.929135054202334859e-02 1.895732937898603893e-02 3.599793184253094469e-02 2.388581491873273399e-02 2.883918251384969683e-02 6.340280315650305594e-05 1.713326782638711056e-14 2.116380831368745362e-11 1.260771808283923618e-07 1.064298690654346100e-11 1.383892174638931822e-10 2.727432259363928718e-02 6.591590219917387028e-02 6.247588793350814657e-02 1.065678822481989779e-01 7.588788564652111657e-02 8.854946362835172669e-02
5.000000000000000000e+01 1.401419664068498383e-02 1.340308720115107599e-02 2.696526952729531509e-02 1.730404695417183183e-02 2.120610793486833040e-02 5.163798422629513703e-05 1.470485489961043506e-14 4.220861717147216629e-12 1.241896036375887166e-07 4.602224624210996920e-12 1.084958145322842108e-10 2.115675346877501917e-02 4.335101622168171381e-02 4.028859112244125018e-02 6.870229335898730971e-02 4.912921688915002777e-02 5.731582551768184958e-02
